identifier,time,returns,position,captured_returns
PCG,2009-09-14,0.0021050056327602,0.7686401,0.0016179917420776713
PCG,2009-09-15,0.0132844022074948,0.7166591,0.009520388110870902
PCG,2009-09-16,0.0011564595360583,0.7430197,0.0008592722176024096
PCG,2009-09-17,0.0007047498051649,0.5818953,0.00041009059352613476
PCG,2009-09-21,-0.0140739948293558,0.16693619,-0.0023494590599209136
PCG,2009-09-22,0.0144021498202973,-0.5398085,-0.007774403060264908
PCG,2009-09-23,0.0185974432957893,0.70600593,0.01312990526641436
PCG,2009-09-24,-0.0112024620100309,0.7311722,-0.008190928838298165
PCG,2009-09-28,-0.0006641283657408,-0.3854524,0.00025598986565370495
PCG,2009-09-29,-0.0099075709735035,0.30382946,-0.0030102119520291036
PCG,2009-09-30,-0.0067986500277491,-0.36746812,0.0024982871351764053
PCG,2009-10-01,-0.0043678547414766,-0.29845136,0.0013035922055239096
PCG,2009-10-05,-0.0029415652549781,0.78122723,-0.002298030879027936
PCG,2009-10-06,0.0087514172261212,-0.17283425,-0.001512544609528545
PCG,2009-10-07,0.0011453213219917,0.7843723,0.0008983583535993589
PCG,2009-10-08,0.0090716552600198,0.699846,0.006348761912736545
PCG,2009-10-12,-0.0065565814436691,0.7214745,-0.004730406504414855
PCG,2009-10-13,0.005262761111987,-0.42561227,-0.0022398957077194533
PCG,2009-10-14,0.0108403745661926,0.71923107,0.007796734188556875
PCG,2009-10-15,0.0043331852008411,0.6783958,0.0029396146744249257
PCG,2009-10-19,-0.0136593805937414,0.5540731,-0.007568295285750847
PCG,2009-10-20,0.0015464807647899,-0.7009383,-0.0010839875741249867
PCG,2009-10-21,-0.0024669896563074,0.51201344,-0.001263131848932837
PCG,2009-10-22,-0.0170952520490468,-0.6211865,0.010619339698536095
PCG,2009-10-26,-0.0027066188730686,0.48836705,-0.0013218234769133183
PCG,2009-10-27,-0.0016062129801766,-0.5619171,0.0009025585818518268
PCG,2009-10-28,-0.0035020105914656,-0.32730585,0.0011462285651394016
PCG,2009-10-29,-0.0121117888351704,-0.5649458,0.006842504438740678
PCG,2009-11-02,-0.013480201120677,0.68908644,-0.009289023763328373
PCG,2009-11-03,0.0051814960766855,-0.5799596,-0.0030050582436460327
PCG,2009-11-04,0.0099531467465349,0.69798195,0.006947116810822039
PCG,2009-11-05,0.0011715459317405,0.6860721,0.0008037649906746875
PCG,2009-11-09,0.0131027703834239,0.66876376,0.008762657945477596
PCG,2009-11-10,-0.0089085679068858,0.6547212,-0.005832628274430542
PCG,2009-11-11,-0.0094324869419671,-0.6772844,0.006388476443276658
PCG,2009-11-12,0.0076454735562522,-0.6943616,-0.005308723458483814
PCG,2009-11-16,-0.0082462823273404,0.6590219,-0.005434480762791781
PCG,2009-11-17,-0.0083199411160947,-0.6712157,0.005584475208558358
PCG,2009-11-18,-0.0074934153698458,-0.6242418,0.004677703315318218
PCG,2009-11-19,0.0131051572573722,-0.5862614,-0.0076830477313642636
PCG,2009-11-23,0.0011085361499079,0.7316027,0.0008110080717659051
PCG,2009-11-24,0.0076558665065335,0.65140074,0.004987037145325786
PCG,2009-11-30,0.0121412679239004,0.737335,0.008952182103549677
PCG,2009-12-01,0.0090900638704682,0.70486075,0.0064072292087479004
PCG,2009-12-02,0.0047389463449984,0.6866015,0.0032537677617060514
PCG,2009-12-03,-0.0019572714084445,0.6844917,-0.0013397360219321549
PCG,2009-12-07,-0.0013410519821573,0.6955152,-0.0009327220582285488
PCG,2009-12-08,0.0093158198469639,-0.17161573,-0.0015987412673359048
PCG,2009-12-09,0.0072418593357197,0.2802696,0.002029672968588394
PCG,2009-12-10,0.0145393579017841,0.23906623,0.0034758694550548618
PCG,2009-12-14,-0.0037695278222549,0.21606076,-0.0008144470372102345
PCG,2009-12-15,-0.0029202868082863,-0.87230414,0.0025473782772986076
PCG,2009-12-16,-0.0006836145679314,-0.76019835,0.000519682669804805
PCG,2009-12-17,0.0030095193578843,-0.16915038,-0.000509061349866242
PCG,2009-12-21,-0.0064368580949617,0.08615473,-0.0005545657656060521
PCG,2009-12-22,-0.0014434453723599,-0.49855325,0.0007196343761885542
PCG,2009-12-23,0.0185769458224477,-0.50343925,-0.009352363627711083
PCG,2009-12-28,-0.0030669686448379,0.44208014,-0.0013558459282346639
PCG,2009-12-29,-0.0016750123975818,-0.56896615,0.0009530253555297771
PCG,2009-12-30,-0.0182264864566224,-0.38994274,0.00710728598623841
PCG,2010-01-04,-0.0118810651817367,-0.5865387,0.00696870419895455
PCG,2010-01-05,0.0120835606836576,-0.5943946,-0.007182403511962282
PCG,2010-01-06,-0.0176798667120129,0.63457555,-0.011219211068231342
PCG,2010-01-07,0.0009048564936262,-0.6382874,-0.0005775585213484751
PCG,2010-01-11,0.0011072305973444,0.64377517,0.000712807560588152
PCG,2010-01-12,0.0060727839046104,0.53108007,0.003225134483894966
PCG,2010-01-13,-0.0063341689991041,0.64975923,-0.0041156847905369194
PCG,2010-01-14,0.0119124719201849,-0.58191365,-0.006932030016024463
PCG,2010-01-19,-0.0123440578025628,0.72732306,-0.008978117835356549
PCG,2010-01-20,-0.0100770436215027,-0.44548514,0.004489173237421095
PCG,2010-01-21,-0.0211127594169283,-0.4978893,0.010511817220856399
PCG,2010-01-25,-0.0060309896742792,0.74111855,-0.004469678324279677
PCG,2010-01-26,-0.0142905795929285,-0.36926863,0.005277062690662153
PCG,2010-01-27,-0.0127865162145831,-0.34350556,0.004392239430023956
PCG,2010-01-28,-0.010170635739767,-0.25872603,0.002631408213507889
PCG,2010-02-01,-0.0010465187744973,0.5254935,-0.0005499388163649134
PCG,2010-02-02,0.0008522574200651,0.30841815,0.0002628516608399161
PCG,2010-02-03,-0.0183868072290956,0.32947758,-0.006058040720378818
PCG,2010-02-04,0.0119035375599361,-0.11930679,-0.0014201728303096213
PCG,2010-02-08,0.0012489032685516,-0.08536167,-0.00010660846489709496
PCG,2010-02-09,-0.0071774891270206,0.7433886,-0.005335663544821667
PCG,2010-02-10,0.0051599911933947,-0.0033976305,-1.753174360090521e-05
PCG,2010-02-11,-0.0058215111074353,0.83035433,-0.00483391697222345
PCG,2010-02-16,0.0018644174230732,0.8330679,0.0015531862961428143
PCG,2010-02-17,0.0134347953191178,0.8175182,0.010983189346058506
PCG,2010-02-18,0.002028358667833,0.83644694,0.0016966144027546711
PCG,2010-02-22,0.0008237605998224,-0.11270965,-9.284576798955449e-05
PCG,2010-02-23,-0.000209168646475,0.7655904,-0.00016013751385215652
PCG,2010-02-24,-0.0108469456094064,0.6541027,-0.0070950162261980325
PCG,2010-02-25,0.009016397479622,-0.019777756,-0.0001783241110130573
PCG,2010-03-01,0.0128910438302318,0.8224048,0.01060165634678409
PCG,2010-03-02,-0.0068834280660339,0.8309502,-0.00571978593199543
PCG,2010-03-03,0.0021187607977133,-0.11848941,-0.0002510507105020951
PCG,2010-03-04,0.0049384017881732,0.8034495,0.003967756504436834
PCG,2010-03-08,0.0054986250516852,0.20649825,0.0011354564525875661
PCG,2010-03-09,0.0028741372861578,0.7764237,0.002231548285054728
PCG,2010-03-10,-0.0013429254835921,0.77750605,-0.0010441326928220692
PCG,2010-03-11,-0.0027334135730996,0.16079322,-0.00043951435644279716
PCG,2010-03-15,0.0058520234302052,0.81496316,0.004769183518458262
PCG,2010-03-16,0.0,0.819529,0.0
PCG,2010-03-17,-0.0011961295443625,0.65092915,-0.0007785955911489462
PCG,2010-03-18,0.0031641333473499,0.32897094,0.0010409079181488633
PCG,2010-03-22,0.0079808680230565,-0.032469355,-0.00025913363361629375
PCG,2010-03-23,-0.0112024541842262,0.8270093,-0.009264534020130557
PCG,2010-03-24,0.0027445092012792,-0.14703928,-0.0004035506551027519
PCG,2010-03-25,-0.0002526718698118,0.80756176,-0.00020404813866992035
PCG,2010-03-29,-0.0075809534295372,-0.23208743,0.0017594440237174503
PCG,2010-03-30,-0.0026476890854233,-0.31106412,0.000823601086265818
PCG,2010-03-31,0.0086256680587837,-0.066726856,-0.0005755637098900863
PCG,2010-04-05,0.0053887372021192,0.7998833,0.004310360928538875
PCG,2010-04-06,-0.012209869347251,0.7878726,-0.009619821660613538
PCG,2010-04-07,-0.006501824136994,-0.25085112,0.001630989896229189
PCG,2010-04-08,0.0126449439799141,-0.14159356,-0.0017904426414056436
PCG,2010-04-12,-0.0129686664343835,0.8046195,-0.01043484178668334
PCG,2010-04-13,-0.0013453982443233,-0.179486,0.00024148015802346272
PCG,2010-04-14,0.0054765669204627,0.26908424,0.001473657874801254
PCG,2010-04-15,-0.0074387689536177,0.8188966,-0.006091582542288757
PCG,2010-04-19,0.0098052465542317,0.82093614,0.008049481291300294
PCG,2010-04-20,0.0011104697947858,0.82218695,0.000913013770165067
PCG,2010-04-21,0.0033837652311853,0.771942,0.0026120705659484628
PCG,2010-04-22,0.0199807666050563,0.818636,0.016356974853621913
PCG,2010-04-26,-0.0121271758237507,-0.15273689,0.0018522670874933727
PCG,2010-04-27,0.0069856840580077,-0.17883514,-0.001249285777278348
PCG,2010-04-28,0.0016159670347969,0.7927019,0.001280980138829499
PCG,2010-04-29,0.0073826298263552,0.75310785,0.005559916444741413
PCG,2010-05-03,-0.0089298302045107,0.76136214,-0.0067988345933577415
PCG,2010-05-04,0.0108240402916516,-0.8567551,-0.009273551482605332
PCG,2010-05-05,-0.0316133829243351,0.7564101,-0.023912682832028024
PCG,2010-05-06,-0.0023045322196433,-0.41463858,0.0009555479645631577
PCG,2010-05-10,0.003780160265638,0.76247156,0.0028822646821785656
PCG,2010-05-11,-0.0025479359014947,0.75920343,-0.001934401686002402
PCG,2010-05-12,-0.0116635452231013,-0.2120538,0.0024732991512259163
PCG,2010-05-13,-0.0025932681680662,-0.40483212,0.0010498382624212644
PCG,2010-05-17,-0.0079447676561375,0.65617096,-0.005213125853598674
PCG,2010-05-18,-0.0154058585085305,-0.62269795,0.009593196502154608
PCG,2010-05-19,-0.0291430428224768,-0.5698067,0.016605900912465395
PCG,2010-05-20,0.004246727983094,-0.5245035,-0.002227423814140804
PCG,2010-05-24,-0.0022762148294771,-0.29275334,0.000666369491186864
PCG,2010-05-25,-0.000843682198721,-0.06903112,5.824032655052698e-05
PCG,2010-05-26,0.0032199919991415,0.30596733,0.000985212357601707
PCG,2010-05-27,0.003033641701222,0.78183216,0.0023717986395807764
PCG,2010-06-01,0.0186254632323,0.20201485,0.0037626201347897813
PCG,2010-06-02,0.0014075337647344,0.87788236,0.0012356490651522255
PCG,2010-06-03,-0.024880439923341,0.85733026,-0.02133075409459868
PCG,2010-06-07,0.0074469207317186,0.87054145,0.006482853196858278
PCG,2010-06-08,-0.0175202103066901,0.7988961,-0.013996827234838288
PCG,2010-06-09,0.02275005557823,0.45837146,0.010427976200433828
PCG,2010-06-10,0.004138677317186,0.9036318,0.003739840460126214
PCG,2010-06-14,0.015856012703719,0.88165075,0.013979465426737166
PCG,2010-06-15,0.0053515645757663,0.9013654,0.004823715141039934
PCG,2010-06-16,0.009067013670105,0.90152746,0.008174161843597424
PCG,2010-06-17,-0.0009972852693677,0.90074193,-0.0008982966630541716
PCG,2010-06-21,-0.0125791227379516,0.47086018,-0.00592300803737755
PCG,2010-06-22,-0.010891230035874,0.22684264,-0.0024705953941207433
PCG,2010-06-23,-0.0022701915646937,0.21835478,-0.0004957071717246366
PCG,2010-06-24,0.0087219696182848,0.39720944,0.0034644486302834007
PCG,2010-06-28,-0.0080725104022696,0.5933231,-0.004789606989766139
PCG,2010-06-29,-0.006926590332992,0.35178804,-0.0024366916646651493
PCG,2010-06-30,-0.0048257291526122,0.40854308,-0.0019715182516954186
PCG,2010-07-01,-0.0020824924550062,0.3661052,-0.0007624113143648452
PCG,2010-07-06,0.0162455148644584,0.8979421,0.014587532152062953
PCG,2010-07-07,0.0051333549849537,0.8794755,0.004514659810438131
PCG,2010-07-08,0.0014234672524683,0.8743803,0.0012446517097422416
PCG,2010-07-12,-0.0034344359522043,0.859008,-0.0029502080072073755
PCG,2010-07-13,0.002024762683596,0.14599083,0.0002955967921015432
PCG,2010-07-14,0.0113821572712429,0.82082486,0.009342757666040676
PCG,2010-07-15,-0.0175728747094953,0.80470407,-0.01414096380193442
PCG,2010-07-19,0.007259510151238,0.7730165,0.0056117212187984855
PCG,2010-07-20,-0.0098420083810785,0.7430523,-0.007313127001491164
PCG,2010-07-21,0.0127151419756692,-0.3445171,-0.004380583989308062
PCG,2010-07-22,0.0050859301300549,0.7532669,0.0038310626750664434
PCG,2010-07-26,0.011997993314763,0.2375072,0.0028496097291870488
PCG,2010-07-27,-0.0078960667639652,0.70991355,-0.005605524801714927
PCG,2010-07-28,-0.005602939001376,-0.3340638,0.0018717390838218638
PCG,2010-07-29,-0.0013791586951838,-0.3414402,0.0004709002218264343
PCG,2010-08-02,-0.0049906607124957,0.7191651,-0.003589108944222901
PCG,2010-08-03,0.0035480715814749,-0.34068233,-0.0012087652853910726
PCG,2010-08-04,-0.0011958575487624,0.7112685,-0.0008505757864966595
PCG,2010-08-05,0.0071242192579394,-0.00036853552,-2.6255278391742296e-06
PCG,2010-08-09,0.008297381951482,0.6228658,0.005168155414665767
PCG,2010-08-10,-0.016738632765971,0.7119546,-0.011917146489294856
PCG,2010-08-11,0.0056827742413629,-0.42069605,-0.002390720675977739
PCG,2010-08-12,0.0020779592466591,0.7505933,0.001559702297844827
PCG,2010-08-16,0.0037437495397271,0.6589684,0.0024670126031417616
PCG,2010-08-17,-0.0118965274397671,0.70807457,-0.008423628547862891
PCG,2010-08-18,-0.0041409541551837,-0.42934114,0.0017778819669459647
PCG,2010-08-19,0.0139149893430675,-0.3644059,-0.005070704218389746
PCG,2010-08-23,0.0094561773900836,0.71435547,0.006755072032076322
PCG,2010-08-24,0.0058491785356538,0.75548697,0.0044189781406938295
PCG,2010-08-25,-0.0037463071320285,0.74105465,-0.00277621833595791
PCG,2010-08-26,0.0141289398249023,-0.74211186,-0.010485253837387184
PCG,2010-08-30,-0.0001731027146333,-0.39450866,6.829051996458511e-05
PCG,2010-08-31,0.0179441971158412,0.39797857,0.007141405980411232
PCG,2010-09-01,-0.0013342476759171,0.7220637,-0.0009634118405759798
PCG,2010-09-02,-0.0003390836150456,0.0033183568,-1.1252004250874305e-06
PCG,2010-09-07,-0.0043488007760899,0.728334,-0.0031673795064071485
PCG,2010-09-08,0.0095317001359758,-0.5416558,-0.005162900461249162
PCG,2010-09-09,-0.0707213567442533,0.72259104,-0.05110261889816092
PCG,2010-09-13,0.006878597142433,0.6189467,0.004257484805801334
PCG,2010-09-14,0.0070647468031997,0.7614251,0.005379275385077433
PCG,2010-09-15,-0.0014721432169311,0.7631858,-0.0011235187974353825
PCG,2010-09-16,-0.0010386889900589,0.10541781,-0.0001094963189982994
PCG,2010-09-20,-0.0044106324309898,0.72683203,-0.0032057889331197484
PCG,2010-09-21,0.0020692686586314,-0.19407761,-0.00040159871772133383
PCG,2010-09-22,0.0006160876099993,0.74808633,0.0004608867211404368
PCG,2010-09-23,0.0075081853468434,0.6646114,0.004990025568621339
PCG,2010-09-27,-0.0045414204508892,0.70391524,-0.003196775059273441
PCG,2010-09-28,-0.0046330151219349,-0.22665353,0.0010500892374605097
PCG,2010-09-29,0.00302023235627,-0.29670006,-0.0008961031224294402
PCG,2010-09-30,0.0039790801625395,0.7435429,0.0029586168416745663
PCG,2010-10-04,0.0131763193233349,0.5460665,0.007195146873537834
PCG,2010-10-05,-0.0047255740852428,0.74983215,-0.003543387392012275
PCG,2010-10-06,0.0020065034848389,-0.34651467,-0.0006952828969979533
PCG,2010-10-07,0.0039301106488181,0.7141029,0.0028065035054539683
PCG,2010-10-11,-0.0004177073963809,-0.28462446,0.00011888974102988553
PCG,2010-10-12,-0.0014164663760931,0.33070904,-0.00046843823566367066
PCG,2010-10-13,0.0033171195749761,-0.006329988,-2.099732753352172e-05
PCG,2010-10-14,0.0030601134055126,0.7180048,0.002197176183261886
PCG,2010-10-18,-0.0044530135882631,0.7161357,-0.0031889619170880753
PCG,2010-10-19,0.0089144277852802,-0.35129243,-0.0031315710108253945
PCG,2010-10-20,-0.0022478619276561,0.70775735,-0.0015909408095866565
PCG,2010-10-21,0.0047293360729551,-0.29286838,-0.0013850729741956027
PCG,2010-10-25,-0.0014059321659103,0.45043907,-0.0006332867712429146
PCG,2010-10-26,-0.0020666475168915,-0.15034845,0.00031071726060279316
PCG,2010-10-27,0.0045306442754057,-0.31330174,-0.0014194587442152213
PCG,2010-10-28,0.0014684207435949,0.6899843,0.001013187290584234
PCG,2010-11-01,0.0095928655706065,-0.46712092,-0.0044810281490617445
PCG,2010-11-02,-0.0035014303499174,0.69400907,-0.002430024405507877
PCG,2010-11-03,0.0106847363337258,-0.62043583,-0.006629193297547694
PCG,2010-11-04,0.0011712153480903,0.11888548,0.00013924049868584758
PCG,2010-11-08,-0.0052605153846934,-0.5371087,0.0028254686813878973
PCG,2010-11-09,-0.001379716741701,-0.5011524,0.0006914483511835926
PCG,2010-11-10,0.0012285966015083,-0.15487546,-0.000190279460479649
PCG,2010-11-11,-0.0014254847665046,0.6065355,-0.0008646071075082528
PCG,2010-11-15,-0.0103571200171046,0.69530874,-0.007201396119948093
PCG,2010-11-16,-0.001645000785752,-0.54960114,0.0009040943032648545
PCG,2010-11-17,0.0053955510650877,-0.28554365,-0.0015406653469838753
PCG,2010-11-18,0.0005614189977394,0.68496317,0.0003845513345448192
PCG,2010-11-22,-0.0102461170683532,0.36567658,-0.0037467650668885875
PCG,2010-11-23,0.0021405537613655,-0.51519185,-0.0011027958588633703
PCG,2010-11-29,0.0040873808485625,-0.52660704,-0.0021524435160785726
PCG,2010-11-30,0.0158837551168197,0.6513316,0.010345591690269463
PCG,2010-12-01,0.0025668486674986,0.6415794,0.0016468372012178219
PCG,2010-12-02,0.0060025313672116,0.6259153,0.0037570761549906495
PCG,2010-12-06,-0.0074804573223695,-0.5948298,0.004449598916103291
PCG,2010-12-07,-0.0094175432934323,-0.5465024,0.00514671011899983
PCG,2010-12-08,0.0008264734365015,-0.50896597,-0.00042064685353256916
PCG,2010-12-09,0.0039876579713891,0.55695957,0.002220964266875454
PCG,2010-12-13,0.0094112080882855,0.6919107,0.006511715426655272
PCG,2010-12-14,-0.0103974455861154,0.69201756,-0.007195214875211406
PCG,2010-12-15,0.0149284922964069,-0.5083377,-0.007588715087978577
PCG,2010-12-16,0.004521508865884,0.66555864,0.0030093292742919987
PCG,2010-12-20,-0.0074962217436357,0.6466055,-0.004847098145972404
PCG,2010-12-21,0.0,-0.68568575,-0.0
PCG,2010-12-22,0.0059920820936864,0.1381735,0.0008279469891103624
PCG,2010-12-27,0.0021891402991717,-0.6455102,-0.0014131123850911155
PCG,2010-12-28,-0.0097705599782223,0.43805066,-0.00428000022270857
PCG,2010-12-29,-0.0046869875589054,-0.76503885,0.0035857275622957286
PCG,2010-12-30,0.0034018583698329,-0.7269468,-0.0024729699578421673
PCG,2011-01-03,0.0048423676906762,-0.67113245,-0.0032498700694565943
PCG,2011-01-04,-0.0172022118425072,0.57384354,-0.009871378118223103
PCG,2011-01-05,0.0079618421510861,-0.68213624,-0.0054310610494766095
PCG,2011-01-06,-0.0043077791788016,0.60530895,-0.002607537291325485
PCG,2011-01-10,0.0032416968735788,-0.5882122,-0.0019068056239971772
PCG,2011-01-11,0.0014047220319172,0.65366405,0.0009182162959999547
PCG,2011-01-12,0.0052270886502819,0.5818405,0.0030413319529453164
PCG,2011-01-13,0.00932381202404,0.66516507,0.006201874047046496
PCG,2011-01-18,-0.0004818894406732,0.5391763,-0.00025982335853150874
PCG,2011-01-19,-0.0083325132690667,0.3261135,-0.0027173450013984923
PCG,2011-01-20,-0.0014862349010316,-0.4042344,0.0006007872873475216
PCG,2011-01-24,-0.0112953250936832,0.64668703,-0.007304540246667027
PCG,2011-01-25,-0.0068901624656962,-0.46064693,0.0031739321688115563
PCG,2011-01-26,0.0064894392422558,-0.4454422,-0.0028906700909355535
PCG,2011-01-27,-0.0185151177305475,0.72807926,-0.013480473204879353
PCG,2011-01-31,0.0079143209655473,0.6492952,0.005138730699967154
PCG,2011-02-01,-0.0101020645635314,0.7513243,-0.007589926546317729
PCG,2011-02-02,0.0042230659579344,-0.21220899,-0.0008961725459367546
PCG,2011-02-03,-0.0027558509757631,0.7089923,-0.0019538771284264974
PCG,2011-02-07,-0.0007619120344996,0.7139273,-0.0005439498234082644
PCG,2011-02-08,0.0046513479951691,0.11966918,0.000556622984839286
PCG,2011-02-09,-0.0002605756419985,0.7020973,-0.00018294945383686586
PCG,2011-02-10,-0.0047692037181728,0.31547594,-0.0015045690294012274
PCG,2011-02-14,0.0,-0.45890185,-0.0
PCG,2011-02-15,-0.0058156326660248,0.46031085,-0.00267699879582147
PCG,2011-02-16,-0.0123842719139284,-0.3398491,0.004208783842660646
PCG,2011-02-17,-0.0050756056376143,-0.3306347,0.0016781714141714224
PCG,2011-02-22,0.0078912641038702,0.15670188,0.0012365759026072597
PCG,2011-02-23,0.0008721051545703,0.86240727,0.000752109822971265
PCG,2011-02-24,0.0097409927711352,0.81442523,0.007933310278315776
PCG,2011-02-28,0.0105245707360121,0.86070514,0.009058552099866177
PCG,2011-03-01,-0.0075002943864004,0.86321336,-0.006474354320595925
PCG,2011-03-02,0.0029203759433803,0.08953875,0.0002614868203569212
PCG,2011-03-03,-0.0230648720123943,0.8486889,-0.019574900867697118
PCG,2011-03-07,0.0168822189521328,0.8534531,0.014408182094978291
PCG,2011-03-08,0.0136311060260652,0.85746604,0.011688210532821965
PCG,2011-03-09,-0.0205177432280041,0.85707825,-0.017585311546450863
PCG,2011-03-10,-0.0059822818748785,0.38187435,-0.0022844800185996303
PCG,2011-03-14,-0.0314427342098001,0.3348219,-0.010527716313247669
PCG,2011-03-15,-0.0107363555845342,0.4255045,-0.004568367675311365
PCG,2011-03-16,0.0049371781407386,0.4662455,0.002301937101844952
PCG,2011-03-17,0.0078255004909935,0.9006134,0.007047750816452904
PCG,2011-03-21,0.0001956595959078,0.9024461,0.00017657223752788967
PCG,2011-03-22,-0.0031816139049474,0.86858064,-0.0027634882397633083
PCG,2011-03-23,0.0014195924723881,0.49138454,0.0006975657883931377
PCG,2011-03-24,0.0047283789607896,0.866526,0.004097263343560062
PCG,2011-03-28,-0.0067228521261957,0.75840867,-0.005098669310437698
PCG,2011-03-29,0.0091992125161232,0.36759046,0.0033815427346909257
PCG,2011-03-30,0.0040108095080441,0.9055633,0.003632041873270699
PCG,2011-03-31,0.0068077508228139,0.9040779,0.006154736982754897
PCG,2011-04-04,-0.0002161356498474,0.7694109,-0.0001662971266482831
PCG,2011-04-05,0.0129662032603811,0.76490325,0.009917890979748836
PCG,2011-04-06,-0.005120829497945,0.8778013,-0.004495070785740905
PCG,2011-04-07,-0.0019539266566353,0.33848542,-0.000661375684532331
PCG,2011-04-11,-0.0070266757305369,0.3029988,-0.002129074391681234
PCG,2011-04-12,0.0026795619336692,0.35395896,0.0009484549669474439
PCG,2011-04-13,0.004517125295252,0.8784869,0.003968235269790322
PCG,2011-04-14,0.0181890213136119,0.87384623,0.015894407754875373
PCG,2011-04-18,0.0019537039015498,0.35558668,0.0006947110797368453
PCG,2011-04-19,0.0085831581885643,0.867212,0.0074434177576405995
PCG,2011-04-20,0.0010936122962103,0.8803221,0.0009627310717989671
PCG,2011-04-25,0.0139007238656194,0.8807102,0.012242509081403636
PCG,2011-04-26,0.004567098956912,0.87816113,0.004010648791490866
PCG,2011-04-27,0.0013170771075751,0.8732292,0.0011501101963727715
PCG,2011-04-28,-0.0040123498091115,0.8450709,-0.0033907200584140347
PCG,2011-05-02,0.000921474381472,0.71522146,0.0006590582567390593
PCG,2011-05-03,-0.0128728478294788,0.8077522,-0.010398071051806759
PCG,2011-05-04,0.0083866828176691,0.24903859,0.0020886076803030063
PCG,2011-05-05,-0.0034827149637349,0.86520237,-0.0030132532312746145
PCG,2011-05-09,0.0132165530523474,0.36794332,0.00486294236539676
PCG,2011-05-10,-0.0044512835309047,0.840045,-0.0037392783636865
PCG,2011-05-11,0.0116620738843574,0.06174038,0.0007200208706488375
PCG,2011-05-12,-0.011707055556801,0.78796524,-0.009224752819198247
PCG,2011-05-16,0.0049371959107374,-0.2249731,-0.0011107362567243729
PCG,2011-05-17,-0.0101891538158387,0.78088343,-0.007956541395127392
PCG,2011-05-18,-0.006673769517004,-0.24124311,0.0016100009077456836
PCG,2011-05-19,-0.0074979320872157,-0.19975227,0.0014977289635401273
PCG,2011-05-23,-0.0041309714044849,-0.5055258,0.0020883127372503434
PCG,2011-05-24,-0.0052678343464873,-0.6444796,0.003395011629062964
PCG,2011-05-25,0.0036541343667692,0.3309462,0.001209321908720563
PCG,2011-05-26,0.0045475025076411,0.8754591,0.003981152338781696
PCG,2011-05-31,-0.0056580855992134,0.8730959,-0.004940051506129753
PCG,2011-06-01,-0.0077612755993287,0.39419025,-0.0030594191829999935
PCG,2011-06-02,-0.0094733980156857,0.44080636,-0.004175934087151089
PCG,2011-06-06,-0.003967489169623,0.54673505,-0.00216916538276002
PCG,2011-06-07,-0.0033329533276275,0.5048488,-0.0016826374154097937
PCG,2011-06-08,0.0009711541207421,0.48881772,0.0004747173446287526
PCG,2011-06-09,-0.0100950562342189,0.87420845,-0.008825183466383339
PCG,2011-06-13,0.0060280492138297,0.8981401,0.005414032559887047
PCG,2011-06-14,-0.0122942989748937,0.89734685,-0.011032250509836859
PCG,2011-06-15,0.0108773581547197,0.502352,0.005464262615938911
PCG,2011-06-16,0.0071605033170451,0.9064419,0.006490580424678456
PCG,2011-06-20,-0.0037123783070743,0.8984268,-0.0033353000557638187
PCG,2011-06-21,-0.0068108904256603,0.5124353,-0.0034901407945944615
PCG,2011-06-22,-0.0112947677171058,0.4442125,-0.005017276962525894
PCG,2011-06-23,0.0082939830269354,0.44824466,0.003717733611017747
PCG,2011-06-27,-0.0068028733381817,0.5033002,-0.003423887443461785
PCG,2011-06-28,0.0034628853150761,0.47453758,0.0016432692214078013
PCG,2011-06-29,0.0136996174522987,0.8824477,0.01208919617981681
PCG,2011-06-30,0.0162978625065426,0.9028852,0.0147150988258634
PCG,2011-07-05,0.0115639647750231,0.4723173,0.005461860714513804
PCG,2011-07-06,-0.0019242663981571,0.9125642,-0.001756016660943119
PCG,2011-07-07,-0.0024493348076998,0.6739177,-0.0016506501065415085
PCG,2011-07-11,0.0093835498147401,0.5867201,0.005505517369978941
PCG,2011-07-12,-0.002758760021168,0.9120997,-0.002516264240226936
PCG,2011-07-13,-0.0112386906965155,0.6414274,-0.007208804127335443
PCG,2011-07-14,0.0048836415314951,0.56596863,0.002763987920167737
PCG,2011-07-18,0.0069665046228385,0.5903316,0.004112547918060533
PCG,2011-07-19,0.0126183168695291,0.893365,0.011272762972170409
PCG,2011-07-20,0.022288057778425,0.8871697,0.019773289950599016
PCG,2011-07-21,-0.0121026088115732,0.87651193,-0.010608081024645142
PCG,2011-07-25,-0.0105993867544665,0.8903028,-0.009436663465076014
PCG,2011-07-26,-0.0088153795794668,0.42521453,-0.003748427476169555
PCG,2011-07-27,-0.0018788411686612,0.42345193,-0.0007955989195675712
PCG,2011-07-28,-0.0145905517984569,0.5985927,-0.00873379777472301
PCG,2011-08-01,-0.030902491131897,0.8881489,-0.027446013624927948
PCG,2011-08-02,0.0054827947781009,0.42031685,0.002304511003893095
PCG,2011-08-03,0.0037313896910344,0.9003134,0.0033594200550574804
PCG,2011-08-04,0.0289656634661721,0.8974344,0.025994783202464008
PCG,2011-08-08,0.004344316298793,0.3719148,0.0016157155447004549
PCG,2011-08-09,-0.0110556608977388,0.8935556,-0.009878847503116071
PCG,2011-08-10,0.0125090330272462,0.47271305,0.005913183195220315
PCG,2011-08-11,-0.0021326985300455,0.899718,-0.0019188272274425744
